source,title,summary,link,published,collected_at
skynewsarabia,"""تبريد"" و ""CVC DIF"" تستحوذان على شركة ""بال كولينغ""","أعلنت ""سي في سي دي آي أف""، شركة البنى التحتية الإستراتيجية التابعة لشركة ""سي في سي"" المتخصصة في إدارة الأسواق العالمية الخاصة، و""تبريد"" المتخصصة في تبريد المناطق، عن شراكتهما للاستحواذ على شركة ""بال"" لتبريد المناطق، التابعة لمجموعة ""ملتيبلاي"" في أبوظبي، بصفقة خاضعة للموافقات الرسمية ذات الصلة.",https://www.skynewsarabia.com/business/1805881-%D8%AA%D8%A8%D8%B1%D9%8A%D8%AF-%D9%88-cvc-dif-%D8%AA%D8%B3%D8%AA%D8%AD%D9%88%D8%B0%D8%A7%D9%86-%D8%B4%D8%B1%D9%83%D8%A9-%D8%A8%D8%A7%D9%84-%D9%83%D9%88%D9%84%D9%8A%D9%86%D8%BA,"Mon, 30 Jun 2025 07:40:05 GMT",2025-06-30T15:19:24.323144
skynewsarabia,غروسي ينسف رواية ترامب.. مشروع إيران النووي لم يُقبر بعد,"في الوقت الذي سارعت فيه كل من واشنطن وتل أبيب إلى إعلان ""النصر الاستراتيجي"" بعد تنفيذ ضربات مكثفة على منشآت البرنامج النووي الإيراني، جاءت تصريحات المدير العام للوكالة الدولية للطاقة الذرية، رافايل غروسي، لتقلب الطاولة وتعيد ترتيب أوراق المشهد النووي.",https://www.skynewsarabia.com/world/1805875-%D8%BA%D8%B1%D9%88%D8%B3%D9%8A-%D9%8A%D9%86%D8%B3%D9%81-%D8%B1%D9%88%D8%A7%D9%8A%D8%A9-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D9%86%D9%88%D9%88%D9%8A-%D9%8A%D9%8F%D9%82%D8%A8%D8%B1,"Mon, 30 Jun 2025 07:09:38 GMT",2025-06-30T15:19:24.323144
skynewsarabia,أوسع هجوم روسي منذ بدء الحرب.. رسالة حادة للغرب,في تصعيد عسكري هو الأوسع منذ انطلاق الحرب الأوكرانية، شنّت روسيا هجوما جويا ضخما على مواقع في عمق الأراضي الأوكرانية، مستخدمة مئات الطائرات المسيّرة وعشرات الصواريخ، في خطوة اعتُبرت رسالة ميدانية حادة للغرب وأوكرانيا بأن موسكو لن تقبل الجلوس إلى طاولة المفاوضات تحت الضغط العسكري أو العقوبات الاقتصادية.,https://www.skynewsarabia.com/world/1805868-%D8%A7%D9%94%D9%88%D8%B3%D8%B9-%D9%87%D8%AC%D9%88%D9%85-%D8%B1%D9%88%D8%B3%D9%8A-%D8%A8%D8%AF%D8%A1-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%B1%D8%B3%D8%A7%D9%84%D8%A9-%D8%AD%D8%A7%D8%AF%D8%A9-%D9%84%D9%84%D8%BA%D8%B1%D8%A8,"Mon, 30 Jun 2025 07:09:09 GMT",2025-06-30T15:19:24.323144
skynewsarabia,سلاح حزب الله بين الضغوط والجدل اللبناني وترقب الرد,"يعود ملف سلاح ""حزب الله"" إلى صدارة المشهد اللبناني مجددًا، مدفوعًا بزخم دولي وأمريكي متزايد للضغط باتجاه حصر السلاح بيد الدولة، في مقابل تعهدات بإنهاء الاحتلال الإسرائيلي لمناطق لبنانية حدودية.",https://www.skynewsarabia.com/world/1805866-%D8%B3%D9%84%D8%A7%D8%AD-%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87-%D8%A7%D9%84%D8%B6%D8%BA%D9%88%D8%B7-%D9%88%D8%A7%D9%84%D8%AC%D8%AF%D9%84-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A-%D9%88%D8%AA%D8%B1%D9%82%D8%A8-%D8%A7%D9%84%D8%B1%D8%AF,"Mon, 30 Jun 2025 07:08:26 GMT",2025-06-30T15:19:24.323144
skynewsarabia,هل تنجح ضغوط واشنطن في التوصل إلى صفقة تنهي حرب غزة؟,في ظل تصعيد عسكري غير مسبوق، تواصل إسرائيل شن غاراتها المكثفة على قطاع غزة، مخلفة عشرات الضحايا يوميًا بين قتيل وجريح، في وقت تتصاعد فيه المساعي السياسية والدبلوماسية لاحتواء الموقف ووقف نزيف الدم.,https://www.skynewsarabia.com/middle-east/1805872-%D8%AA%D9%86%D8%AC%D8%AD-%D8%B6%D8%BA%D9%88%D8%B7-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%A7%D9%84%D8%AA%D9%88%D8%B5%D9%84-%D8%B5%D9%81%D9%82%D8%A9-%D8%AA%D9%86%D9%87%D9%8A-%D8%AD%D8%B1%D8%A8-%D8%BA%D8%B2%D8%A9%D8%9F,"Mon, 30 Jun 2025 07:06:44 GMT",2025-06-30T15:19:24.323144
skynewsarabia,مصر تُسجّل أقوى نمو فصلي للناتج المحلي منذ 3 سنوات,ارتفع معدل نمو الناتج المحلي الإجمالي في مصر إلى 4.77 بالمئة خلال الربع الثالث من السنة المالية 2024–2025، بحسب ما أعلنته وزارة التخطيط، الاثنين.,https://www.skynewsarabia.com/business/1805871-%D9%85%D8%B5%D8%B1-%D8%AA%D9%8F%D8%B3%D8%AC%D9%91%D9%84-%D8%A7%D9%94%D9%82%D9%88%D9%89-%D9%86%D9%85%D9%88-%D9%81%D8%B5%D9%84%D9%8A-%D9%84%D9%84%D9%86%D8%A7%D8%AA%D8%AC-%D8%A7%D9%84%D9%85%D8%AD%D9%84%D9%8A-3-%D8%B3%D9%86%D9%88%D8%A7%D8%AA,"Mon, 30 Jun 2025 06:52:03 GMT",2025-06-30T15:19:24.323144
skynewsarabia,ما بعد 7 أكتوبر.. كيف تراجع نفوذ الإخوان عربيا؟,شهدت جماعة الإخوان وفروعها في الدول العربية تراجعا حادا وخسائر متعددة الأبعاد منذ أحداث السابع من أكتوبر 2023، الذي كشف عن هشاشة التنظيم العالمي للجماعة وفروعها المحلية، مما دفع بها إلى حالة من الكمون القسري والعمل في الظل.,https://www.skynewsarabia.com/middle-east/1805867-7-%D8%A7%D9%94%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%AA%D8%B1%D8%A7%D8%AC%D8%B9-%D9%86%D9%81%D9%88%D8%B0-%D8%A7%D9%84%D8%A7%D9%95%D8%AE%D9%88%D8%A7%D9%86-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A7%D8%9F,"Mon, 30 Jun 2025 06:35:45 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"ترامب: تجارة السيارات مع اليابان ""غير عادلة"" ويجب تصحيحها","يرى الرئيس الأميركي، دونالد ترامب، إن اليابان تستفيد بشكل ""غير عادل"" من سوق السيارات الأميركية، مطالبًا طوكيو بزيادة وارداتها من النفط والسلع الأميركية للمساعدة في خفض العجز التجاري بين البلدين.",https://www.skynewsarabia.com/business/1805865-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86-%D8%BA%D9%8A%D8%B1-%D8%B9%D8%A7%D8%AF%D9%84%D8%A9-%D9%88%D9%8A%D8%AC%D8%A8-%D8%AA%D8%B5%D8%AD%D9%8A%D8%AD%D9%87%D8%A7,"Mon, 30 Jun 2025 06:31:47 GMT",2025-06-30T15:19:24.323144
skynewsarabia,مشروع ترامب للضرائب يجتاز عقبة الشيوخ رغم تحذيرات الدين,نجح الجمهوريون في تمرير تصويت إجرائي داخل مجلس الشيوخ الأميركي، لفتح النقاش حول مشروع الرئيس دونالد ترامب الشامل لخفض الضرائب والإنفاق، مما يمنح التشريع دفعة مهمة في طريقه نحو الإقرار النهائي، رغم التحذيرات من أنه سيرفع الدين العام الأميركي بمقدار 3.3 تريليون دولار.,https://www.skynewsarabia.com/business/1805852-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%84%D9%84%D8%B6%D8%B1%D8%A7%D9%8A%D9%94%D8%A8-%D9%8A%D8%AC%D8%AA%D8%A7%D8%B2-%D8%B9%D9%82%D8%A8%D8%A9-%D8%A7%D9%84%D8%B4%D9%8A%D9%88%D8%AE-%D8%B1%D8%BA%D9%85-%D8%AA%D8%AD%D8%B0%D9%8A%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D9%8A%D9%86,"Mon, 30 Jun 2025 05:53:55 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"بالفيديو.. فرقة بريطانية تردد هتاف ""الموت للجيش الإسرائيلي""","قال مسؤول رفيع في وزارة الخارجية الأميركية، في تصريحات لموقع The Daily Wire، إن السلطات الأميركية تدرس سحب تأشيرات دخول أعضاء فرقة Bob Vylan البريطانية، على خلفية هتافات أطلقوها خلال مشاركتهم في مهرجان ""غلاستونبري"" الموسيقي في بريطانيا.",https://www.skynewsarabia.com/varieties/1805844-%D8%A8%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%81%D8%B1%D9%82%D8%A9-%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A9-%D8%AA%D8%B1%D8%AF%D8%AF-%D9%87%D8%AA%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D9%84%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84%D9%8A,"Mon, 30 Jun 2025 05:33:16 GMT",2025-06-30T15:19:24.323144
skynewsarabia,بدء سريان اتفاق تجاري بين بريطانيا وأميركا لخفض الرسوم,أعلنت الحكومة البريطانية، الاثنين، دخول الاتفاق التجاري مع الولايات المتحدة حيّز التنفيذ، وهو الاتفاق الذي وقّعه الرئيس الأميركي دونالد ترامب ورئيس الوزراء البريطاني كير ستارمر، وينص على خفض الرسوم الجمركية على عدد من السلع البريطانية.,https://www.skynewsarabia.com/business/1805841-%D8%A8%D8%AF%D8%A1-%D8%B3%D8%B1%D9%8A%D8%A7%D9%86-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A%D8%A7-%D9%88%D8%A7%D9%94%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D9%84%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D8%B1%D8%B3%D9%88%D9%85,"Mon, 30 Jun 2025 05:27:58 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"نتنياهو يضع إطلاق الرهائن ""أولوية"" على هزيمة حماس","أكد رئيس الوزراء الإسرائيلي بنيامين نتنياهو، الأحد، أن إطلاق سراح الرهائن المحتجزين لدى حركة حماس يُعدّ ""الأولوية القصوى"" لحكومته في المرحلة الحالية، في وقت فسّر فيه مراقبون هذه التصريحات بأنها تعكس تقديم ملف الرهائن على هدف ""القضاء على حماس"" في قطاع غزة.",https://www.skynewsarabia.com/world/1805840-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%8A%D8%B6%D8%B9-%D8%A7%D9%95%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D8%B1%D9%87%D8%A7%D9%8A%D9%94%D9%86-%D8%A7%D9%94%D9%88%D9%84%D9%88%D9%8A%D8%A9-%D9%87%D8%B2%D9%8A%D9%85%D8%A9-%D8%AD%D9%85%D8%A7%D8%B3,"Mon, 30 Jun 2025 05:20:30 GMT",2025-06-30T15:19:24.323144
skynewsarabia,الأمم المتحدة تحذر: خفض المساعدات يهدد استقرار العالم,"أكد المدير المعاون لبرنامج الأمم المتحدة الإنمائي، هاوليانغ شو، إن خفض المساعدات الخارجية في ظل تصاعد الإنفاق العسكري، يهدد فرص تحقيق السلام العالمي، مشددًا على أن ""الاستثمار في التنمية والدفاع والتجارة ليس معادلة خاسرة لأي طرف"".",https://www.skynewsarabia.com/business/1805839-%D8%A7%D9%84%D8%A7%D9%94%D9%85%D9%85-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%AA%D8%AD%D8%B0%D8%B1-%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D9%8A%D9%87%D8%AF%D8%AF-%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85,"Mon, 30 Jun 2025 05:18:12 GMT",2025-06-30T15:19:24.323144
skynewsarabia,بكين ترفع جزئياً حظر المأكولات البحرية اليابانية,"قررت الإدارة العامة للجمارك في الصين رفع الحظر عن واردات المأكولات البحرية اليابانية من معظم مناطق البلاد، وذلك بعد تحليل ""طويل الأمد"" أظهر عدم وجود شوائب نووية في عينات مياه من منطقة فوكوشيما.",https://www.skynewsarabia.com/business/1805837-%D8%A8%D9%83%D9%8A%D9%86-%D8%AA%D8%B1%D9%81%D8%B9-%D8%AC%D8%B2%D9%8A%D9%94%D9%8A%D8%A7%D9%8B-%D8%AD%D8%B8%D8%B1-%D8%A7%D9%84%D9%85%D8%A7%D9%94%D9%83%D9%88%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86%D9%8A%D8%A9,"Mon, 30 Jun 2025 05:02:15 GMT",2025-06-30T15:19:24.323144
skynewsarabia,كندا تلغي ضريبة الخدمات الرقمية لتسريع اتفاق تجاري مع أميركا,أعلنت كندا أنها ستستأنف المفاوضات التجارية مع الولايات المتحدة أملا في التوصل إلى اتفاق، بعد أن كان ترامب قد ألغى هذه المفاوضات احتجاجا على فرض أوتاوا ضريبة على شركات التكنولوجيا الأميركية.,https://www.skynewsarabia.com/business/1805836-%D9%83%D9%86%D8%AF%D8%A7-%D8%AA%D9%84%D8%BA%D9%8A-%D8%B6%D8%B1%D9%8A%D8%A8%D8%A9-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%84%D8%AA%D8%B3%D8%B1%D9%8A%D8%B9-%D8%A7%D8%AA%D9%81%D8%A7%D9%82-%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-%D8%A7%D9%94%D9%85%D9%8A%D8%B1%D9%83%D8%A7,"Mon, 30 Jun 2025 04:51:16 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"خوليت يهاجم ""عقلية"" أسطورة الأهلي حسام غالي",وجه أسطورة كرة القدم الهولندية، رود خوليت، انتقادات لاذعة، للاعب الأهلي المصري السابق وأحد أساطيره، حسام غالي، خلال برنامج تلفزيوني الأحد.,https://www.skynewsarabia.com/sport/1805835-%D8%AE%D9%88%D9%84%D9%8A%D8%AA-%D9%8A%D9%87%D8%A7%D8%AC%D9%85-%D8%B9%D9%82%D9%84%D9%8A%D8%A9-%D8%A7%D9%94%D8%B3%D8%B7%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%A7%D9%94%D9%87%D9%84%D9%8A-%D8%AD%D8%B3%D8%A7%D9%85-%D8%BA%D8%A7%D9%84%D9%8A,"Mon, 30 Jun 2025 04:29:41 GMT",2025-06-30T15:19:24.323144
skynewsarabia,إيران: الظروف غير مناسبة لاستئناف المفاوضات مع أميركا,قال سفير إيران ومندوبها الدائم لدى الأمم المتحدة أمير سعيد إيرواني، إن الظروف غير مناسبة لاستئناف المفاوضات مع الولايات المتحدة في الوقت الراهن.,https://www.skynewsarabia.com/middle-east/1805832-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%B8%D8%B1%D9%88%D9%81-%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A9-%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%94%D9%86%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D9%81%D8%A7%D9%88%D8%B6%D8%A7%D8%AA-%D8%A7%D9%94%D9%85%D9%8A%D8%B1%D9%83%D8%A7,"Mon, 30 Jun 2025 02:52:01 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"بسبب ""خطأ اليانصيب"".. سعادة زائفة للآلاف قبل اكتشاف الحقيقة",عاش الآلاف في النرويج لحظات من السعادة الزائفة، بعد إبلاغهم عن طريق الخطأ بفوزهم بمبالغ مالية كبيرة في سحب اليانصيب.,https://www.skynewsarabia.com/varieties/1805830-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AE%D8%B7%D8%A7%D9%94-%D8%A7%D9%84%D9%8A%D8%A7%D9%86%D8%B5%D9%8A%D8%A8-%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9-%D8%B2%D8%A7%D9%8A%D9%94%D9%81%D8%A9-%D9%84%D9%84%D8%A7%D9%93%D9%84%D8%A7%D9%81-%D8%A7%D9%83%D8%AA%D8%B4%D8%A7%D9%81-%D8%A7%D9%84%D8%AD%D9%82%D9%8A%D9%82%D8%A9,"Mon, 30 Jun 2025 02:27:17 GMT",2025-06-30T15:19:24.323144
skynewsarabia,الرهائن قبل حماس.. كيف تغيرت لهجة نتنياهو بعد رسائل ترامب؟,لأول مرة منذ اندلاع الحرب في أكتوبر 2023، وضع رئيس الوزراء الإسرائيلي بنيامين نتنياهو، الأحد، إطلاق سراح الرهائن على رأس أولويات الحكومة، مقدَّما على هزيمة حماس.,https://www.skynewsarabia.com/middle-east/1805828-%D8%A7%D9%84%D8%B1%D9%87%D8%A7%D9%8A%D9%94%D9%86-%D8%AD%D9%85%D8%A7%D8%B3-%D8%AA%D8%BA%D9%8A%D8%B1%D8%AA-%D9%84%D9%87%D8%AC%D8%A9-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D8%B1%D8%B3%D8%A7%D9%8A%D9%94%D9%84-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8%D8%9F,"Mon, 30 Jun 2025 01:32:46 GMT",2025-06-30T15:19:24.323144
skynewsarabia,رسالة من ميسي بعد توديع مونديال الأندية.. ماذا قال؟,"رأى النجم الأرجنتيني ليونيل ميسي قائد إنتر ميامي الأميركي، أن فريقه ""قدم صورة جيدة"" في مونديال الأندية، رغم خروجه من الدور ثمن النهائي بخسارة ثقيلة أمام باريس سان جرمان الفرنسي 4-0، الأحد.",https://www.skynewsarabia.com/sport/1805825-%D8%B1%D8%B3%D8%A7%D9%84%D8%A9-%D9%85%D9%8A%D8%B3%D9%8A-%D8%AA%D9%88%D8%AF%D9%8A%D8%B9-%D9%85%D9%88%D9%86%D8%AF%D9%8A%D8%A7%D9%84-%D8%A7%D9%84%D8%A7%D9%94%D9%86%D8%AF%D9%8A%D8%A9-%D9%82%D8%A7%D9%84%D8%9F,"Mon, 30 Jun 2025 00:57:49 GMT",2025-06-30T15:19:24.323144
skynewsarabia,قائد الكتيبة خائن.. تصاعد العنف بين مستوطنين وقوات إسرائيلية,تستمر المواجهات بين مستوطنين وقوات الأمن الإسرائيلية، خارج قاعدة لواء بنيامين العسكرية في الضفة الغربية المحتلة.,https://www.skynewsarabia.com/middle-east/1805822-%D9%82%D8%A7%D9%8A%D9%94%D8%AF-%D8%A7%D9%84%D9%83%D8%AA%D9%8A%D8%A8%D8%A9-%D8%AE%D8%A7%D9%8A%D9%94%D9%86-%D8%AA%D8%B5%D8%A7%D8%B9%D8%AF-%D8%A7%D9%84%D8%B9%D9%86%D9%81-%D9%85%D8%B3%D8%AA%D9%88%D8%B7%D9%86%D9%8A%D9%86-%D9%88%D9%82%D9%88%D8%A7%D8%AA-%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84%D9%8A%D8%A9,"Mon, 30 Jun 2025 00:46:01 GMT",2025-06-30T15:19:24.323144
skynewsarabia,إطلاق نار على رجال إطفاء أثناء إخماد حريق بولاية أميركية,قال حاكم ولاية آيداهو الأميركية براد ليتل، إن عددا من رجال الإطفاء تعرضوا لهجوم أثناء محاولتهم إخماد حريق في شمال الولاية، داعيا السكان إلى الابتعاد عن المنطقة.,https://www.skynewsarabia.com/world/1805819-%D8%A7%D9%95%D8%B7%D9%84%D8%A7%D9%82-%D9%86%D8%A7%D8%B1-%D8%B1%D8%AC%D8%A7%D9%84-%D8%A7%D9%95%D8%B7%D9%81%D8%A7%D8%A1-%D8%A7%D9%94%D8%AB%D9%86%D8%A7%D8%A1-%D8%A7%D9%95%D8%AE%D9%85%D8%A7%D8%AF-%D8%AD%D8%B1%D9%8A%D9%82-%D8%A8%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A7%D9%94%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9,"Sun, 29 Jun 2025 23:57:27 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"بعد رباعية باريس سان جرمان.. ماسكيرانو يعترف بـ""الواقع المر""","اعترف المدير الفني لإنتر ميامي خافيير ماسكيرانو بوجود ""فجوة"" بين فريقه وباريس سان جرمان الفرنسي، الذي سحق الفريق الأميركي برباعية نظيفة في دور الـ16 من كأس العالم للأندية، الأحد.",https://www.skynewsarabia.com/sport/1805817-%D8%B1%D8%A8%D8%A7%D8%B9%D9%8A%D8%A9-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D8%B3%D8%A7%D9%86-%D8%AC%D8%B1%D9%85%D8%A7%D9%86-%D9%85%D8%A7%D8%B3%D9%83%D9%8A%D8%B1%D8%A7%D9%86%D9%88-%D9%8A%D8%B9%D8%AA%D8%B1%D9%81-%D8%A8%D9%80%D8%A7%D9%84%D9%88%D8%A7%D9%82%D8%B9-%D8%A7%D9%84%D9%85%D8%B1,"Sun, 29 Jun 2025 23:15:01 GMT",2025-06-30T15:19:24.323144
skynewsarabia,ضغوط أميركية لوقف حرب غزة.. ونقطة الخلاف الرئيسية باقية,"نقلت صحيفة ""تايمز أوف إسرائيل"" عن مسؤول أميركي ودبلوماسي عربي، قولهما إن وزير الشؤون الاستراتيجية الإسرائيلي رون ديرمر سيواجه ضغوطا من إدارة الرئيس الأميركي دونالد ترامب لإبرام صفقة تنهي الحرب في غزة، خلال اجتماعاته في واشنطن الإثنين.",https://www.skynewsarabia.com/middle-east/1805815-%D8%B6%D8%BA%D9%88%D8%B7-%D8%A7%D9%94%D9%85%D9%8A%D8%B1%D9%83%D9%8A%D8%A9-%D9%84%D9%88%D9%82%D9%81-%D8%AD%D8%B1%D8%A8-%D8%BA%D8%B2%D8%A9-%D9%88%D9%86%D9%82%D8%B7%D8%A9-%D8%A7%D9%84%D8%AE%D9%84%D8%A7%D9%81-%D8%A7%D9%84%D8%B1%D9%8A%D9%94%D9%8A%D8%B3%D9%8A%D8%A9-%D8%A8%D8%A7%D9%82%D9%8A%D8%A9,"Sun, 29 Jun 2025 22:44:38 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"بعد هجوم ترامب.. سيناتور جمهوري ينسحب من ""التجديد النصفي""",قال السيناتور الجمهوري توم تيليس، الأحد، إنه لن يسعى لإعادة انتخابه العام المقبل، وذلك بعد يوم واحد من قول الرئيس الأميركي دونالد ترامب إنه سيدرس دعم منافسي السيناتور ردا على تصويت الأخير ضد مشروع قانون ترامب لخفض الضرائب.,https://www.skynewsarabia.com/world/1805811-%D9%87%D8%AC%D9%88%D9%85-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D8%B3%D9%8A%D9%86%D8%A7%D8%AA%D9%88%D8%B1-%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A-%D9%8A%D9%86%D8%B3%D8%AD%D8%A8-%D8%A7%D9%84%D8%AA%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A7%D9%84%D9%86%D8%B5%D9%81%D9%8A,"Sun, 29 Jun 2025 22:24:17 GMT",2025-06-30T15:19:24.323144
skynewsarabia,بايرن ينهي مغامرة فلامنغو ويبلغ ربع نهائي مونديال الأندية,نجح بايرن ميونيخ الألماني في إخماد ثورة فلامنغو البرازيلي، وهزمه 4-2 في دور الـ16 من كأس العالم للأندية، الأحد.,https://www.skynewsarabia.com/sport/1805809-%D8%A8%D8%A7%D9%8A%D8%B1%D9%86-%D9%8A%D9%86%D9%87%D9%8A-%D9%85%D8%BA%D8%A7%D9%85%D8%B1%D8%A9-%D9%81%D9%84%D8%A7%D9%85%D9%86%D8%BA%D9%88-%D9%88%D9%8A%D8%A8%D9%84%D8%BA-%D8%B1%D8%A8%D8%B9-%D9%86%D9%87%D8%A7%D9%8A%D9%94%D9%8A-%D9%85%D9%88%D9%86%D8%AF%D9%8A%D8%A7%D9%84-%D8%A7%D9%84%D8%A7%D9%94%D9%86%D8%AF%D9%8A%D8%A9,"Sun, 29 Jun 2025 22:05:42 GMT",2025-06-30T15:19:24.323144
skynewsarabia,"ستارمر يعلق على هتاف ""الموت للجيش الإسرائيلي"" بمهرجان موسيقي","قال رئيس الوزراء البريطاني كير ستارمر، الأحد، إن هتافات ""الموت للجيش الإسرائيلي"" في مهرجان غلاستونبري الموسيقي تمثل ""خطاب كراهية مروعا"".",https://www.skynewsarabia.com/world/1805807-%D8%B3%D8%AA%D8%A7%D8%B1%D9%85%D8%B1-%D9%8A%D8%B9%D9%84%D9%82-%D9%87%D8%AA%D8%A7%D9%81-%D8%A7%D9%84%D9%85%D9%88%D8%AA-%D9%84%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84%D9%8A-%D8%A8%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%8A,"Sun, 29 Jun 2025 21:33:06 GMT",2025-06-30T15:19:24.323144
skynewsarabia,فرقة جديدة في الجيش الإسرائيلي.. ما علاقة الصراع مع إيران؟,أعلن الجيش الإسرائيلي، الأحد، تشكيل فرقة جديدة، تزامنا مع هجماته التي شنها على إيران في وقت سابق من شهر يونيو الجاري.,https://www.skynewsarabia.com/middle-east/1805805-%D9%81%D8%B1%D9%82%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84%D9%8A-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D8%A7%D9%84%D8%B5%D8%B1%D8%A7%D8%B9-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86%D8%9F,"Sun, 29 Jun 2025 20:52:14 GMT",2025-06-30T15:19:24.323144
